sent,level
そうした中、自分を変えようと挑戦したのが、ミスコンテストです。,3.5
写真展は、今月21日まで開かれています。,3.5
一方、抗体によって2回目の感染を防げるかはわかっていないということです。,3.5
現在は世界111の国と地域からの入国を拒否しています。,3.5
こうした措置を受けて、航空各社は大幅な運休や減便を続けています。,3.5
このうち観光分野では、早ければことし8月にも事業を開始することにしています。,3.5
獅子舞の披露は神戸市の中華街、南京町でも同じ時刻に披露されたということです。,3.5
また、先月25日に緊急事態宣言が解除されたあとでは、最も多くなりました。,3.5
このうち20代と30代が合わせて41人と全体のおよそ75％を占めています。,3.5
また、55人のうち、9人は同じ職場で働く20代の男女だということです。,3.5
一方、都は感染が確認された70代の男女2人が死亡したことを明らかにしました。,3.5
市では、感染拡大の状況によっては、休館の延長も検討するとしています。,3.5
会社によりますと、契約の申し込みは30日、100万件を超えたということです。,3.5
キャッシュレス決済のポイント還元制度が30日で終了します。,3.5
音は衝撃波によるものと考えられるが、実際に音が観測されるのはかなり珍しい。,3.5
熊本県の被災地では避難生活の長期化が懸念されています。,3.5
まず大切なのが避難所での衛生管理です。,3.5
特に東京では、じわりと感染が拡大しており、国民は不安に感じている。,3.5
きょう寺に遺骨を預けてお別れをしましたが、『行かないで』と声をかけました。,3.5
酒井さんはその後病院に運ばれましたが、帰らぬ人となりました。,3.5
球磨村ではほかに3人が亡くなり、村内の死者は17人となっています。,3.5
熊本県内で死亡した人は合わせて54人となっています。,3.5
そのうえで「犠牲者の遺族と日本の人々に心から哀悼の意を示す」としています。,3.5
行くのであれば、ガイドラインを順守したお店。,3.5
会場にある関係者控え室では、師匠の杉本昌隆八段が勝負の行方を見守っていました。,3.5
いろいろな人の思いが、今回の藤井七段の結果につながったのだと思います。,3.5
今回の記録的な豪雨で熊本県では多くの犠牲者がでました。,3.5
都道府県をまたぐ移動の自粛が全国で緩和されて19日で1か月です。,3.5
感染もするし、死亡することもある。,3.5
接待を伴う飲食店の関係者は、感染経路が分からない1人を含めると75人です。,3.5
都内で死亡した人は332人になりました。,3.5
また、都は残る2人について「確認中」としています。,3.5
このうち重症の人は30日より6人減って16人です。,3.5
▽自宅療養自宅で療養している人は30日より17人増えて401人す。,3.5
記録的な豪雨によって熊本県で甚大な被害が出てから、4日で1か月です。,3.5
日本のカレーを初めて食べましたが、とてもユニークです。,3.5
新型コロナウイルスは先月、全国で一気に感染が広がりました。,3.5
検査件数が今より大幅に少なかった4月は半数以上の日で20％から30％台でした。,3.5
ところが、6月中旬から上昇をはじめ、6月25日に3％ちょうどに達しました。,3.5
このメーカーが工夫したのは、日傘の持ちやすさです。,3.5
ことしは誰も経験したことがない夏。,3.5
発表された時にはこれまで以上に万全の対策が必要です。,3.5
広島は原爆が投下されて75年となる「原爆の日」を迎えました。,3.5
核兵器の危険を完全に排除する唯一の方法は、核兵器を完全に排除することだ。,3.5
移動そのものがリスクということではなく、帰省した際の行動が問題となる。,3.5
長崎に原爆が投下されて9日で75年です。,3.5
濃厚接触者のうち、最も多かったのは家庭内での感染で30人でした。,3.5
また、重症の患者は9日より1人増えて24人だということです。,3.5
